RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
395210,260,"Waterloo, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124161,124087,124041,124094,124358,124900,125668,126408,127004,127169,127008,126460,126068,125817,125771,125559,125615,125899,126553,127019,127355,127310,127154,126790,126421,126081,125910,125754,125746,125827,126124,126365,127688,128740,129893,129832,130144,130207,130279,130183,130371,130576,130816,129833,129575,128798,128387,127224,126458,126390,126442,126510,126778,127100,127600,128563,129300,130072,130093,130185,130149,130026,129969,129894,130165,130616,131191,131726,131971,132121,132233,132506,132559,132640,132732,132998,133253,133436,133813,134163,134283,134401,134678,135398,136105,136672,137020,137175,137237,137307,137386,137458,137385,137238,137341,137642,137993,138157,138357,138464,138468,138457,138645,138816,138846,138994,139353,139772,140047,140186,140271,140256,140132,140034,139940,140065,140124,140374,140708,141416,141057,140720,140272,141134,141705,142082,142248,142487,142734,143030,143596,144289,144918,145357,145868,146214,146523,146798,147167,147633,147980,148422,148742,149174,149542,149962,150360,150569,150666,150647,150839,151053,151449,151505,151651,151767,152069,152334,152614,152840,153207,153747,154708,155662,156579,157486,158335,159203,160169,161453,162863,164239,165795,167317,168785,170606,172470,174595,176055,176959,178087,179410,181616,183357,185132,186501,187411,188168
394731,261,"Kahului, HI",msa,HI,251106,249554,249680,249529,251460,253814,256313,258393,259785,262328,265199,269023,272683,275570,277366,279200,281599,285160,288067,291660,294926,298498,301230,305745,308592,312076,313414,316739,319279,321948,324276,327017,329869,333638,337180,340873,344983,349767,355224,359683,364230,369126,374780,380852,386671,393832,401779,410776,416900,422274,428814,437859,447442,457061,467752,479549,489882,498366,507343,517173,528758,539078,548514,558995,571271,584168,592705,598635,603061,611142,618720,627744,637776,648868,659772,667908,675973,683404,688361,692298,695975,700529,701928,700182,699840,700800,702082,700046,697496,695881,695250,693887,690778,685709,680893,677106,673114,670140,666415,662991,659026,654429,649844,644542,639698,634663,629456,623402,618084,614077,611486,608456,601923,594065,586763,581926,578074,574681,572229,570153,569262,569163,570479,571013,569600,567460,564468,563355,562042,560896,559699,558551,558433,558105,557413,556750,554545,552633,550175,549458,549064,548951,549073,548888,549060,549086,549658,549740,549796,549715,550107,550559,551693,553087,555110,556754,559131,561493,564601,567499,569844,572134,574855,578460,581373,583601,585650,588132,,578682,,,579364,581735,582447,584352,582611,584452,587597,594000,595587,595455,595620,595432,596438,598273,600085,601854,603518,604897,605078,605417,607969,611818,613486,614111,615725,620493,626473,629764,631509,632387,636291,638845,641121,641596,644125,649263,656362,662279,666509,668059,670921,675005,679068,681873,685138,689786,695704,698894,704313,707941,712462,715021,719632,723513,726155,725978,726820,726620,728454,730040,735797,740033,742886,742021,742540,740101,738548,735995,739464,741886,745161,746099,749031,750828,751694,751055,750844,752539,754832,759970,767717,777617,787899,796225,804682,815395,830482,851264,873796,896642,918812,940197,970799,1001339,1038295,1066238,1094957,1114917,1134629,1149692,1164518,1170596,1166975,1157524
394930,262,"Odessa, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101894,101871,101915,103599,105261,106815,106551,106165,105524,104986,104586,104656,104675,104620,104353,104210,104345,104428,104555,104331,104351,104395,104374,104121,106171,108548,111310,111733,111912,112104,112512,113208,113878,114424,114732,114815,114782,114863,115307,116235,117308,118216,118638,119278,119742,120637,121337,122170,122742,123454,124181,124940,125642,126792,128273,130118,131590,133017,134308,135461,136526,137452,138719,139663,140739,141913,143608,145469,147070,148388,149261,150448,151055,151725,151883,152482,153687,155225,157016,158286,159501,160717,162214,163600,164863,165912,166852,167807,168612,169297,169701,169639,169868,170076,170762,171392,172165,173121,174077,174834,175576,176185,176912,176911,176821,176943,177846,179088,180311,181564,182630,183741,184741,185778,186866,187332,187870,188411,189486,190504,191332,192272,193157,194236,195346,196586,197970,199379,200783,201856,202646,203485,204512,205308,,203938,203049,,,189235,,189422,187758,186568,186600,187339,188136,188232,187057,185480,183596,182590,181613,186131,190914,196547,197269,198502,198888,198859,199722,200209,201191,201261,201177,201629,201908,202756
394392,263,"Blacksburg, VA",msa,VA,107580,108092,108450,109252,109815,110477,111102,111881,112556,113212,114113,115086,116007,116666,117295,117927,118524,119069,119668,120154,120595,121069,121796,122588,123229,123870,124657,125597,126381,127112,127831,128459,128999,129460,129977,130445,130840,131305,131769,132353,133143,134014,134907,136206,137788,139672,140584,141448,142058,143647,145307,147249,148787,150825,152815,155364,157622,159962,162189,164232,166316,168901,171769,174910,177340,179758,182088,183974,185578,186900,188426,189954,191215,192176,192990,193677,194282,194519,194580,195113,195854,196820,197142,197159,196926,196692,196436,196245,195492,194643,193620,193463,193325,193213,192711,192177,191444,190443,188882,187525,186536,186485,185739,185204,184435,184144,183480,182629,181595,180519,179360,178720,177981,177500,177082,176879,176546,176057,175677,175167,174658,174161,173656,173407,173227,173222,173042,172415,171675,170977,170782,170621,170602,170365,170309,170055,170045,169992,169959,169734,169508,169310,169221,169469,169746,170019,170149,170185,170560,170770,171325,171578,171942,171978,172040,171994,172199,172458,173026,172962,,176731,178644,,177645,177269,176935,177054,177619,178258,179255,180090,180497,180371,179793,179683,179441,179182,178784,178546,178629,179025,179303,179330,179395,179438,179868,180214,180571,180638,180712,180731,180885,181074,181471,181916,182160,182481,182836,183327,183688,184065,184566,185129,185578,185957,186453,187089,187728,188358,188977,189694,190461,191331,192210,193031,193629,194138,194630,195308,195978,196640,197155,197728,198436,199315,200002,200677,201388,202547,203732,205033,206418,207804,209286,210703,212210,212988,,,210456,210736,211094,211545,212296,213192,214237,215052,215973,217319,219633,221887,225408,228477,231464,233345,235164,237410,239366,241578,243423,245165,246618,250478,254124,257722,258949,260152,261155,263711,266451,269290,270624,272089,271723,271188
394351,264,"Auburn, AL",msa,AL,132876,133161,133266,133704,134189,134927,135617,136110,136509,136897,137508,138342,139330,140180,140759,141180,141573,142044,142515,143079,143667,144269,144575,144801,144881,145234,145482,145872,146317,146875,147545,148103,148644,149051,149573,150191,150722,151382,151890,152523,152819,153151,153447,153788,154098,154348,154725,155206,155726,156248,156616,156974,157547,158399,159530,160413,161272,162072,163037,164003,164868,,170326,173078,173693,174426,175206,176240,177077,177652,178106,178692,179439,180239,180987,181570,182110,182486,183014,183661,184728,185642,186150,186168,186151,186752,187727,188847,189028,188822,188228,188083,187740,187766,187895,188361,188666,188573,188519,188519,188663,188796,189214,189540,189671,187749,186196,184540,184450,184236,183745,182947,182037,181177,180415,181180,182043,183105,182076,180935,179911,178985,178136,176739,176023,173334,172708,171621,172599,171869,171155,170464,169958,167276,166392,165413,166836,166508,166060,165430,165021,165038,165348,165664,165452,165287,165006,165236,165297,165659,165747,165648,165240,164677,164330,163820,163688,163399,163142,162739,162561,162844,162831,162742,162297,162386,162656,163225,163603,164045,164204,164554,164729,164996,164895,164772,164626,164637,164833,165049,165621,166367,167099,167712,168196,169018,169716,169442,168986,168299,168432,168627,169059,169637,170058,170500,170763,171150,171480,171961,172398,174390,176273,178241,178627,179158,179602,180505,181523,182633,183330,183733,184265,182932,181759,180539,,188064,191949,193123,194210,195060,195662,196447,197500,198494,199422,200378,200323,200450,200339,201497,202459,203370,204031,204607,205392,206382,206913,206987,206917,207239,208301,209370,210320,210831,211532,212797,214616,216966,219326,221290,223943,226472,229060,230837,232127,233948,235561,238246,240618,,235450,236249,,253275,258355,260276,265293,270553,276812,280384,283472,286481,289047,292121
395170,265,"Tupelo, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106362,106409,106337,106321,106328,106336,106332,106464,106596,106608,106571,106620,106804,106816,106838,106977,107227,107460,107624,107656,107487,107336,107378,107682,107858,108058,108270,108706,109219,109880,110380,110741,110757,111046,111496,112033,112404,112450,112572,112661,112977,113258,113633,114095,114629,115102,115297,115569,115833,116233,116571,116880,117234,117681,118242,118729,119106,119352,119596,119895,119968,120115,120131,120435,120621,120879,120986,121069,121149,121291,121553,121950,122189,122485,122634,122984,123310,123647,123925,124195,124534,124952,125359,125777,126219,126787,127333,127881,128247,128602,128929,129244,129534,129608,129817,129996,130432,130720,131100,131509,132041,132529,132883,132651,132480,132389,132907,133450,134921,136763,138733,139976,140992,142006,143283,144367,145424,146134,146940,149692,152363,155770,157129,158606,159291,160806,162091,163350,163868,164568,166326,168034
395215,266,"Wausau, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142522,142346,141989,141624,141207,141105,140993,139420,139539,137801,139257,138956,140377,140436,140483,140541,140579,140416,140256,139923,139599,139419,137090,134902,132482,132120,131752,131271,130833,130372,130197,130195,130245,130337,130144,130069,129977,130030,130015,129927,129756,129529,129380,129441,129519,129654,129601,129709,130632,131623,132509,132448,132453,132574,132862,133414,133796,134316,134596,134971,134850,134701,134432,134578,134937,135635,136023,136013,135626,135431,135188,135265,135227,135642,135977,136732,137441,137890,138116,138230,138586,139125,139424,139779,139837,140290,140792,141712,142543,143279,143649,144098,144406,144839,145268,145908,146624,147280,148218,148948,149652,150076,150674,151341,151869,152412,152873,153467,153987,154668,155556,156702,157754,158779,159506,160216,160922,161378,161976,162408,163168,163885,164936,166011,167107,167965,168761,169521,170513,171551,172212,172586,172916,173525,174275,175085,175554,176085,176692,178133,179942,182114,183997,185544,186640,187754,188923,190104,191402,193115,195587,198382,200934,203140,205608,208034,210721,212655,215323,218070,220232,221522,222115,223409,225051,226721,228273,229173
394720,267,"Janesville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97833,97123,97132,96857,97277,97636,98944,100188,100905,100597,100933,101627,102692,103684,104354,104526,103695,103192,102654,102639,102791,103835,104514,105272,105166,105907,106669,107663,108062,108619,109372,110169,110602,110678,110369,110651,111736,112988,113587,113720,113924,113969,113548,112781,112389,112295,112660,113301,113744,114177,114549,116250,117932,119341,119836,120507,121310,122408,123545,124623,125701,126590,127813,129140,130558,131640,132545,133267,133720,133870,134435,135815,137214,138173,138720,139245,140205,141221,142537,143590,144383,144960,144960,145237,145570,146707,146683,147607,148518,150712,151531,151764,151742,152384,153543,154527,154953,155985,157256,158568,159211,159753,160801,162492,164461,167060,168822,170932,172437,174595,176819,179117,181345,184029,186156,188657,190735,193559,195434,197289,198730,199086,199090,200562,204279,207754,209634,209625,209746,209146,211189,212579
395079,268,"Sebastian, FL",msa,FL,117981,118417,118853,119718,120554,120969,121665,122248,123248,123817,124384,124955,125646,126518,127238,127880,128355,129051,129656,130302,130931,131825,132882,133952,134927,135805,136787,138043,139400,140485,141485,142387,143342,144172,145113,146316,147597,148934,150242,151709,153176,154769,156435,158143,159782,161152,162574,164077,165897,167821,169980,172356,175035,178331,181900,,191342,195111,198150,201413,205224,208578,213290,218280,224605,231224,238488,245067,249958,255203,259448,263292,266170,269442,273533,277662,281128,282223,280673,278522,276613,274562,271963,268306,265755,263077,260717,257087,253275,249400,245439,241474,238003,235204,231101,224993,219668,214949,212040,208950,205924,202918,199513,196147,191572,187010,183178,180948,178637,175442,172191,169065,166678,164245,161804,159849,158421,157409,157207,156504,157205,157690,158299,158023,157569,157071,155659,154055,153065,151969,150070,148103,145905,145041,143472,142410,140661,139593,138267,137333,136481,136421,136148,136018,135254,134822,134066,134231,134146,134555,134967,135575,136427,137730,139023,141165,142457,144029,144965,146672,148257,149774,151965,155165,157721,159413,160267,161054,161948,162515,163008,163056,163607,164064,165074,165437,166433,167631,169446,170952,172273,173533,174754,175583,176467,177784,179403,181349,183136,185033,187372,189400,190213,190556,191523,192988,194293,195107,196704,198369,200254,202077,203032,203925,205470,207788,209936,210803,211716,213206,215080,216387,216820,217095,218207,219786,221843,223770,225677,227198,228002,229174,230696,231882,232693,233223,235386,236826,237548,236195,236028,236452,237451,237311,236583,236170,236396,237137,237276,237048,237026,239705,242488,245249,246106,247615,248704,249902,250644,251463,252656,256992,260759,263660,265057,267224,272716,277741,285614,295119,305157,316643,327037,336355,344931,352948,363810,375369,385692,394353,401015,404288,406348,405654,405703,403581
395125,269,"State College, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219050,219218,219814,220757,222010,222939,224242,225204,226433,226832,227230,227277,227729,229209,230066,230757,230844,231556,232873,232955,232049,232094,231913,234088,234997,236352,236658,236740,237959,238599,239351,239544,240096,240154,240662,241033,241769,241903,242084,242130,242276,242286,244526,246887,249409,248830,247579,245865,245227,245653,246720,247655,248280,248725,249587,250657,251827,252815,253634,254135,254360,253760,252880,251918,251120,250591,250020,249582,249733,250225,245006,239090,232970,232609,238109,243570,249173,248820,248590,248906,249696,250589,251231,251588,252327,252494,253075,252890,253296,246812,237423,228061,225331,225977,219672,213241,206480,206454,206095,205894,205709,206000,206107,206464,205248,205295,206023,208281,209510,210018,210503,210916,211094,211509,211619,212012,212560,213208,214400,215382,216477,216838,217208,217763,218803,219621,220751,221655,222740,222888,222720,222604,222906,223367,223693,223876,224265,224950,225988,227041,228100,229321,230234,230081,229689,229346,229411,229776,230065,231100,232035,232868,233387,233776,235427,237736,240192,241482,242640,243613,244943,246490,248174,249923,250846,250816,250591,250785,251587,252644,253089,253655,253843,254096,254859,255529,256621,257186,257711,258267,258841,259715,260593,262201,263945,266138,268243,270418,272131,272758,273319,274388,276702,279737,282142,284801,287076,289993,293188,296194,299680,303594,307274,310003,312202,314459,317364,319321,320918,322162
394814,270,"Madera, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117396,117966,118927,121042,123676,126261,128576,130905,133755,136988,139433,141282,142813,145374,147917,150529,153135,156387,159710,162720,165441,168515,171628,175684,179457,183719,187296,191412,195559,200163,204973,209798,214438,218297,222019,225381,228617,232221,235729,239326,242003,244814,247016,249477,250242,250292,249191,247779,246676,245904,244124,242353,239344,237257,234098,230883,227741,224612,221359,217571,211960,206061,199787,195142,191168,187785,184250,180442,175820,171966,168400,166191,164199,162352,160640,158999,157618,156631,155820,155140,154389,153786,153356,153078,153131,153226,153222,152814,152181,151545,150875,151858,152753,153693,152996,152371,151985,151684,151094,150233,149330,148623,148089,147496,147173,146851,146859,146892,147046,147284,147616,147955,148386,148885,149626,150807,152227,153798,155309,156868,158795,160962,163575,166196,168806,171367,173723,176145,178765,181502,184176,186481,189087,191586,,201461,206679,,207069,204802,204332,204107,206669,209315,210488,209277,208418,208134,209081,210458,212526,212971,213014,211707,211488,211668,214403,217927,221096,221918,221372,220576,221897,223926,226262,227095,229719,231811,233565,234421,235461,237139,239830,243643,244837,245384,245310,248736,251800,254506,256195,258659,260673,262399,263236,265045,266117,266872,267295,268492,269697,270082,270651,270873,270641,270330,271207,272721,273433,274118,275442,276966,278844,281170,284144,286207,286954,287518,287946,289783,292208,295394,298849,302378,305019,306092,307102,309503,314450,320197,325845,332408,341010,350390,358660,364700,371465,378427,385607,391803,396611,401358,406310,412582,416401,418464,419886,421120,419818,415835
394710,271,"Jackson, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109036,109643,109853,110243,110183,110387,110536,110893,111265,112176,113117,113999,114597,115272,115707,116022,116319,116594,117055,117344,117865,118567,119285,120029,120634,121452,121925,122261,122460,122769,123133,123724,124140,124456,124544,124772,125031,125315,125808,126144,126129,125941,125792,125444,125253,124951,124871,124547,124303,124279,124022,123405,122626,122221,121639,120925,119494,118535,117655,116902,116177,114240,114096,112776,,116340,117237,,110780,108795,106577,104957,101903,99124,95448,92339,90499,90012,89314,88557,87953,88167,88901,89839,91541,92004,91740,91363,91607,92601,92765,93136,93071,92522,90908,88905,87211,87379,88208,89217,88746,88041,87030,86410,85818,85652,85366,84327,82519,80318,79507,79458,80148,80367,80646,80582,81200,81886,82800,83925,85147,86523,87420,88265,89442,91163,93252,95250,96393,96510,96831,97733,99817,101153,102637,103850,105471,106341,107019,107933,108848,109323,109203,108754,107902,107062,106612,106857,107382,107977,108784,109562,110258,110631,110894,111317,111745,112780,113702,114352,113444,112739,113264,114526,116137,117017,117743,118055,118244,118623,118679,118859,118805,118574,118587,119017,120253,121219,122468,123905,125582,127490,128536,128805,129691,130989,132737,134478,136057,137808,138960,139779,141193,141715,142894,143252,143608,143831,144102,144418,144756,145050,145409,145301,145778,147215,148901,150197,151063,152159,153030,153174,153160,153916,155819,158334,160926,163552,166131,168042,169511,171143,173443,175916,178215,180415,182725,185431,187670,190034,191101,193988,196161,198373,198676,198746,198813,199181,199451,200225
394453,272,"Chambersburg, PA",msa,PA,,,,,,,,,,,,,,,,,120513,121472,121940,122741,123209,123622,124529,125179,126456,127676,129067,130013,130917,131873,132892,133841,134811,135864,136732,137557,138405,139514,140551,141322,142697,144563,146125,148438,150621,153366,154162,156041,157573,160027,161077,162848,165183,167475,169388,170330,171374,172429,173477,174637,175320,175391,174216,173532,173408,174811,176464,178470,180283,181773,183169,184546,186196,187630,189793,191802,194087,195884,197814,199764,201333,202533,203260,204137,204984,205686,205988,206244,206056,205273,204280,203651,203510,203488,203582,203624,203322,203084,201950,200765,199040,197488,195175,193866,193063,192921,191222,189130,187059,186058,185961,186337,185999,184386,180823,177270,175442,175290,175866,176063,177240,178188,178661,177750,176758,175862,175960,175335,174271,171154,168499,165448,164561,163736,164237,163997,162870,160967,159052,158661,157613,156670,155527,155668,155986,155899,155668,155636,156045,156727,157032,156995,157206,158145,159214,159339,159812,160156,160470,159392,158901,158829,159255,159386,159435,159835,160505,161207,161193,161039,161084,161659,162111,162587,163338,163935,164584,164638,164985,165056,165091,164825,164484,164323,164348,164339,164338,164145,163328,162664,162007,162211,161678,161279,161295,162084,162919,163285,163616,164242,164896,165781,167280,168689,169486,169440,169123,168804,168740,168804,169220,169175,169522,169271,169442,169292,171984,174896,178458,179540,180717,181436,182042,181975,181592,181754,181687,182203,181905,182631,182835,184201,184967,185712,186043,185749,185918,185370,185241,185424,185257,185464,185475,186093,187069,188093,190343,192619,195530,198317,200881,202833,203228,204543,206493,210361,213598,216899,219385,222580,224423,226658,227726,229845,231925,234325,237074,239749,242614,245075,247056,247946,248797,250325,252970,255410
